Administrative_Duration;Informational_Duration;ProductRelated_Duration;BounceRates;SpecialDay;NewVisitor;PageValues;Revenue
30;0;625.3;0.016666667;0;0;0;0
86.75;0;3094.366667;0.000269542;0;0;56.72227169;1
0;0;630.75;0.016;0;0;0;0
0;0;276.1666667;0.025;0;0;55.31956658;0
193.75;0;1316.434982;0.003125;0;0;0;0
122.25;33.5;2719.654762;0.006557377;0;0;0;0
65.54166667;0;744.1666667;0;0;0;0;0
0;0;163;0;0;0;0;0
0;0;200.9333333;0;0;0;0;0
507.3333333;286.6666667;3616.008121;0.004093567;0;0;0;0
324.5;0;696.225;0.008333333;0;0;0;0
0;0;275.1666667;0.022222222;0;0;0;0
0;4;2984.130952;0.004255319;0;0;0;0
11;0;4424.916667;0.00610687;0;0;14.99601118;1
0;0;168.9;0;0;1;0;0
122.875;0;250.0357143;0;0;1;0;0
87.5;0;1352.133333;0;0;0;34.60160214;1
0;0;0;0.2;0;0;0;0
0;0;169.375;0;0;0;0;0
176.25;0;1183.05;0;0;0;0;0
0;0;158.25;0;0;0;0;0
0;0;513.3333333;0;0;0;0;0
509.53125;11;2032.599702;0;0;0;5.730539288;0
0;0;0;0.2;0;0;0;0
0;0;464.6583333;0.018181818;0;0;0;0
0;0;1238.586029;0.018571429;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;3621.066667;0.001492537;0;0;0;1
6;0;1836.775;0;0;0;0;0
0;0;23;0;0;0;0;0
0;0;898.7583333;0.00625;0;0;0;1
80;0;11945.62954;0.001849665;0;0;0;1
0;0;824.2291667;0;0;0;0;1
0;0;451.7142857;0.007692308;0;0;0;0
8;0;636.5833333;0;0;1;0;0
214;0;830.1041667;0;0;0;0;0
0;0;249.5;0;0;0;0;0
51.5;0;2689.291667;0.003571429;0;0;0;0
0;0;2167.126924;0.008181818;0;0;12.360043;1
0;0;943.5;0.025;0;0;0;0
0;0;62.5;0;0;1;0;0
82.2;0;5505.401209;0;0;0;10.59423174;1
268.5;0;407.5;0;0;0;0;0
0;0;363.25;0;0;0;0;0
0;0;610.1916667;0.015384615;0;0;0;0
133.4666667;46.5;1357.833333;0;0;1;18.26940096;1
0;0;97;0;0;0;0;1
0;0;133.5;0;0;1;0;0
19;0;336.5833333;0;0;0;0;0
379.5;0;8618.031872;0.003454411;0;0;0;0
0;0;281.7380952;0;0;1;57.82473775;1
0;0;0;0.2;0;0;0;0
150.75;14;308.5;0;0;1;0;0
0;0;1289;0.066666667;0;0;0;0
217;0;409.5;0;0;0;0;0
39.83333333;0;2348.8125;0.02;0;0;0;0
0;0;0;0.2;0;0;0;0
189.6666667;0;687.5;0;0;1;0;0
0;0;0;0.2;0;0;0;0
501.75;0;628.5833333;0.004761905;0;0;37.02263046;1
217.0833333;480.125;1996.565909;0.013684211;0;0;0;0
2;0;2476.154789;0.005128205;0;0;0;1
0;0;211.4166667;0.033333333;0;0;0;0
21;0;2930.722222;0.003658537;0;0;0;1
67.5;0;268;0;0;1;59.51850423;1
334;0;4316.833333;0;0;0;42.70505393;1
0;0;2710.381731;0.004938272;0;0;0;1
183.3;34;2904.922294;0;0;0;0;0
0;0;427.75;0;0;1;0;0
14;0;988.0625;0.014285714;0;0;68.84905671;1
0;0;428.5;0;0;0;0;1
157.25;0;2999.716667;0;0;0;0;0
369.375;59;1328.5;0.027272727;0;0;14.78422174;0
0;0;691.3572797;0.034873188;0;0;0;0
0;0;912.4348485;0;0;0;0;0
108.8333333;0;780.5833333;0.008695652;0;1;25.03946022;1
0;0;1931.512121;0;0;0;0;0
0;0;2334.916667;0.011111111;0;0;0;0
0;0;754.3;0;0;0;0;0
0;0;167.8333333;0;0;0;0;0
194.2916667;759.5;1291.35119;0.013131313;0;0;41.67776195;0
0;0;335.25;0.1;0;0;0;1
0;0;783.375;0;0;0;15.75636267;1
0;5;1095.658333;0.017857143;0;0;60.73155753;1
0;0;71.5;0.066666667;0;0;0;0
91.5;0;187.9166667;0;0;0;0;0
145.5;0;1258.791667;0.019230769;0;0;0;0
0;0;71.5;0;0;0;0;0
230.3263889;0;2351.834722;0.002061856;0;0;0.335232374;0
52.5;0;605.5;0;0;0;0;0
4;0;5767.465043;0.003636364;0;0;52.38420388;0
0;0;1726.75;0;0;1;0;0
138.75;0;2464.294444;0;0;1;0;0
0;22;1284.569048;0.00625;0;0;0;1
0;0;1787.395833;0.004824561;0;1;0;0
55.75;0;1139.638889;0.003508772;0;0;6.190582078;0
0;9;814.1547619;0;0;0;0;1
143.25;0;2508.413853;0;0;0;54.16451768;1
17;0;2086.666667;0.005555556;0;0;0;0
29;0;7;0;0;1;0;0
88.625;170.5833333;124.9583333;0;0;1;0;0
0;16;902.0833333;0;0;1;0;1
144.5;52.5;1299.5;0.004878049;0;0;0;0
197.5;0;343.25;0.011764706;0;0;0;0
13;10;445;0;0;0;0;0
131.5;464.875;660.8039683;0.002173913;0;0;0;0
123.5416667;0;189;0;0;1;0;0
0;0;46.25;0.05;0;0;0;0
131.9642857;1039.166667;1407.446429;0.000533333;0;0;0;0
0;0;428;0;0;0;89.13481061;1
19;0;208;0.04;0;0;0;0
190.75;0;1604.791667;0;0;0;0;0
32.83333333;0;877.6666667;0.004166667;0;0;0;0
0;0;1030;0.005;0;0;0;0
0;0;2076.75;0.036363636;0;0;0;0
0;0;17;0;0;0;0;0
9;0;602;0;0;0;0;0
223.3333333;19.75;1118.987027;0.003252033;0;0;0;0
22.91666667;0;221.25;0.014814815;0;0;0;0
0;0;0;0.2;0;0;0;0
50.33333333;0;28.33333333;0;0;0;0;0
205.25;0;3679.128882;0;0;0;8.421921428;0
0;0;0;0.2;0;0;0;0
0;0;242.75;0.014285714;0;0;0;0
0;0;26;0;0;1;0;0
0;0;1643.958333;0.02;0;0;0;0
236.5;1373.75;2834.697619;0.009684685;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;946.3636364;0.010909091;0;0;0;0
32;9;1760.6;0;0;0;0;1
0;0;0;0.2;0;0;0;0
0;0;677;0.005;0;0;0;0
168.5;0;84;0;0;1;0;0
13;0;1380.166667;0.007692308;0;0;21.10579025;0
0;0;381.2142857;0.0125;0;0;0;0
0;0;58.5;0;0;0;0;0
0;0;1784.516667;0.0016;0;0;0;0
59.52777778;124.25;5189.960659;0.001234568;0;0;20.50963783;1
17;0;247;0;0;1;0;0
0;0;532.75;0.013333333;0;0;0;0
0;0;228;0;0;0;0;0
0;0;728.9791667;0.029761905;0;0;0;0
65.5;60;1383.375;0.014141414;0;0;43.20756866;0
107.2083333;0;513.25;0;0;0;17.54619116;1
0;0;3247.433333;0.002439024;0;0;0;0
0;0;1017.5;0.005;0;0;0;0
0;0;2553.625;0.015384615;0;0;0;0
0;0;108.25;0;0;1;0;0
0;0;144.5;0;0;1;0;0
0;0;142.75;0.016666667;0;0;0;0
0;0;214.75;0;0;0;0;0
61;0;585.3916667;0;0;1;0;1
142.5;48.5;733.25;0;0;1;0;0
0;0;121.5;0;0;0;0;0
0;83;2162.657393;0.006527627;0;0;0;0
0;0;20;0.1;0;0;0;0
216.2285714;704.75;11250.48672;0.006697236;0;0;1.37270775;1
0;0;159.5;0;0;0;0;0
0;86;86;0;0;0;0;0
0;0;862.7916667;0.014285714;0;0;0;0
5;0;3441.439286;0.007142857;0;0;0;0
0;0;4894.851299;0.002682927;0;0;0;1
341;0;1538.950794;0.005128205;0;0;0;0
0;0;242.9166667;0.006666667;0;0;0;0
0;0;202.25;0;0;0;0;0
0;0;71.16666667;0.066666667;0;0;0;1
44.75;51.5;3074.852778;0.015454545;0;0;0;0
0;0;263.175;0;0;0;0;0
0;0;618.25;0;0;1;0;0
0;137.5;2487.061777;0.001013514;0;0;0;0
251.6190476;44;2269.732143;0;0;0;0.093546949;1
321.2666667;230;2310.083333;0.005769231;0;0;27.03298037;0
30.5;0;374.5;0.029411765;0;0;0;0
296.1166667;26.5;5057.175;0.002298851;0;0;17.78922266;1
0;0;604.5;0;0;1;0;0
0;0;2634.476245;0.000943396;0;0;0;0
207.5;0;56.5;0;0;1;0;0
0;0;58.5;0;0;0;0;0
440.5833333;0;1777.702381;0;0;0;14.74449646;0
0;0;1558.361111;0.0046875;0;0;0;1
0;21;1825.557143;0;0;0;0;0
0;0;0;0.2;0;0;0;0
90.41666667;0;100.4166667;0;0;1;0;0
0;0;95;0.066666667;0;0;0;0
0;0;28;0.05;0;0;0;0
0;360;6858.672122;0.002409639;0;0;0;0
27;0;79.25;0;0;0;0;0
81.83333333;0;166.5;0;0;1;0;0
152.75;1024.25;3247.644636;0.008844998;0;0;33.85339122;1
0;0;41;0.04;0;0;0;0
1153.682251;108;4295.305066;0.001746725;0;0;177.5288252;0
521.075;0;5124.691667;0;0;0;35.25420124;0
150.125;26.5;1332.695346;0.026523297;0;0;5.473874968;0
20.16666667;0;2467.256349;0.000189394;0;0;11.6803149;0
194.2857143;162.75;5325.234886;0.001941748;0;0;56.1773806;1
0;0;123.1666667;0.022222222;0;0;0;0
0;0;902.6527778;0;0;1;0;0
24.5;0;1330.375;0.004347826;0;1;0;0
52.85;33.5;1714.778571;0.018333333;0;0;0;0
0;0;205.0833333;0;0;0;0;0
0;0;517.0357143;0;0;1;23.30000662;1
27.5;0;1026.450758;0.004651163;0;0;0;0
0;0;57.66666667;0;0;0;0;0
0;0;25.5;0.066666667;0;0;0;0
0;0;3575;0;0;0;119.8943327;1
0;0;3696.225342;0.007017544;0;0;0;0
0;0;1600;0.015384615;0;0;0;0
417.5;151.25;1739.25;0.014666667;0;0;0;0
61.25;1083;2230.5;0;0;0;0;0
0;0;153.625;0;0;1;0;1
16;585.625;765.0416667;0.010731707;0;0;0;0
165.25;0;1256.383333;0.025133333;0;0;0;0
0;19.25;95;0;0;0;0;0
424.475;185.75;2642.458333;0.011481481;0;0;0;1
356.5;0;1992.916667;0;0;0;17.85338057;1
779.45;0;1002.491667;0.01875;0;0;0;0
88.83333333;0;494.6440476;0;0;0;0;0
0;0;835.2380952;0;0;0;0;0
166.9166667;115;7952.491839;0.001834947;0;0;8.920900783;1
0;0;1433.71256;0.021937322;0;0;0;0
0;0;277.3;0.0125;0;0;0;0
0;0;907.5;0.005405405;0;1;0;0
73.25;0;2923.25;0.020689655;0;0;0;0
98.17261905;0;1889.953409;0.014814815;0;0;0;0
244.7083333;0;8125.852288;0.002790698;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;199.6666667;0.01;0;0;0;0
0;0;48.5;0;0;0;0;0
108.3844538;0;2008.900974;0.001449275;0;0;17.43149651;0
215.25;0;672.125;0;0;1;22.82159308;1
0;0;140.1666667;0;0;0;0;0
0;0;0;0.2;0;0;0;0
404.7666667;240.5;4173.131061;0.006716418;0;0;9.269827963;0
227.375;102.25;2849.482143;0;0;0;4.741626063;0
0;0;444.5;0;0;0;13.9394091;1
0;0;3079.083333;0.005847953;0;0;0;0
37.25;0;656.25;0;0;0;0;0
0;0;205.75;0.018181818;0;0;0;0
0;0;470;0.0375;0;0;0;0
225.5;258.25;1352.833333;0.002;0;0;0;0
0;0;497.25;0.016666667;0;0;0;0
0;0;23;0.12;0;0;0;0
192.847619;0;6975.887249;0.003163265;0;0;14.45829487;1
0;0;125.75;0.066666667;0;0;0;0
0;0;3734.958333;0.0025;0;0;0;0
0;0;0;0.2;0;0;0;0
82.5;0;299.5;0;0;0;0;0
0;0;75;0.04;0;0;0;0
0;0;318.75;0;0;0;0;1
0;0;1766.833333;0.023015873;0;0;0;0
0;0;608.75;0;0;0;42.422531;1
0;0;186;0;0;0;0;0
41.5;0;237.5;0.015384615;0;0;0;0
38;0;279.0833333;0;0;0;0;0
0;0;1098.5;0.066666667;0;0;0;0
98;61;2355.682738;0.002873563;0;0;0;0
0;0;39.5;0;0;1;0;0
0;686;288.125;0.030769231;0;0;0;0
94;0;1210.921324;0.005454545;0;0;0;0
340.5916667;0;863.3468254;0;0;0;40.01028435;1
0;0;412.875;0;0;0;0;0
5;0;850.6666667;0.007407407;0;0;0;0
85.33333333;8;8591.591742;0.003993856;0;0;8.024865728;1
0;0;1903.601743;0.003151515;0;0;0;0
60.7;110.25;1585.60873;0.005063291;0;0;0;0
1098.5;0;6367.506345;0.016;0;0;0;1
0;0;79;0;0;0;0;0
167.0083333;0;978.0916667;0.001136364;0;0;0;0
0;0;118.3333333;0.033333333;0;0;0;0
0;0;4293.833333;0.008333333;0;1;0;0
114.25;0;9126.982468;0.005612245;0;0;0;1
0;53.83333333;31.16666667;0;0;0;0;0
288.5208333;0;402.3958333;0;0;1;0;0
48.5;0;396.1666667;0;0;0;0;0
0;0;1632.533333;0.009090909;0;1;0;0
0;0;399.5;0.017647059;0;0;0;0
0;0;59.5;0;0;0;0;0
0;0;624.0083333;0.005;0;0;0;0
0;0;116.5;0.036363636;0;0;0;0
0;0;391.5833333;0;0;1;0;0
0;0;664.85;0.026923077;0;0;0;0
225.4166667;0;1254.112179;0.007092199;0;0;0;0
31;0;5321.441032;0.016853933;0;0;25.74700712;1
0;0;751.5416667;0.033846154;0;0;0;0
99.75;0;2520.056936;0.002173913;0;0;40.51760545;1
14;0;45.25;0;0;0;0;0
48.5;0;31.5;0;0;0;0;0
0;0;1456.916667;0.005882353;0;0;0;0
0;51.5;618.75;0.003225806;0;0;0;0
0;0;1699.583333;0.023076923;0;0;0;0
0;0;935.0972222;0.005128205;0;0;0;0
0;0;541.9166667;0;0;1;26.09995422;1
0;0;559.25;0.036363636;0;0;0;0
0;63.5;376;0.0375;0;0;0;1
0;0;93.5;0.016666667;0;0;0;0
31.5;0;811.8630952;0;0;0;0;0
7;25.16666667;446;0.019047619;0;0;32.38852793;0
0;0;1166.683333;0.014074074;0;0;0;0
80.66666667;278.25;233.375;0.022222222;0;0;0;0
200.4166667;0;72.41666667;0;0;0;0;0
0;0;301;0.005555556;0;0;0;0
0;0;0;0.2;0;0;0;0
240.1666667;0;2371.371545;0.013333333;0;0;0;0
20;402;3881.79359;0.00453159;0;0;0;0
52.83333333;0;1761.285714;0.006896552;0;0;0;0
0;0;333.3333333;0.01;0;0;0;0
171.375;0;1343.946429;0.035714286;0;0;0;0
0;0;87.91666667;0;0;0;0;0
152.6;50.5;1089.285714;0;0;0;23.59811637;0
0;0;143.5;0.033333333;0;0;0;0
365;0;737.75;0;0;0;0;0
0;0;1102.85;0.009195402;0;0;0;0
96.25;0;3763.000758;0;0;0;15.84839963;1
0;0;0;0.2;0;0;0;0
107.125;0;916;0;0;0;0;0
0;0;491.5833333;0;0;1;45.9675105;1
224.5;0;26.5;0;0;1;0;0
46.95833333;0;585.8;0;0;0;0;0
0;0;630.0833333;0.013580247;0;0;0;0
23;0;657.25;0;0;1;0;0
0;0;366.5;0;0;0;0;0
0;0;1478.07381;0.020454545;0;0;0;0
52.875;0;152.4166667;0;0;1;0;0
15;4;711.3630952;0;0;1;0;0
146;125.5;3881.938907;0.001851852;0;0;10.12959599;0
173.9444444;0;890.5277778;0;0;0;52.74177636;1
105;0;1125.904762;0;0;0;0;0
111.6666667;123.5;1610.783197;0.009090909;0;0;4.646503212;0
100.9166667;0;3488.070803;8.14E-05;0;0;5.698711043;0
27.33333333;0;78.83333333;0;0;0;0;0
36.5;0;2762.770833;0;0;0;10.0986778;1
0;0;0;0.2;0;0;0;0
0;0;460.8333333;0.027272727;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;211.8333333;0;0;0;0;0
0;0;13.25;0.066666667;0;0;0;0
0;0;166;0;0;0;0;0
0;0;5244.471512;0.002201835;0;0;0;1
131;9;237.75;0;0;1;0;0
0;0;0;0.2;0;0;0;1
0;0;671.0886525;0.026666667;0;0;0;0
0;0;107.1666667;0;0;1;0;0
0;0;0;0.2;0;0;0;0
0;0;443.75;0.06;0;0;38.19240444;1
0;0;0;0.2;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;99;0;0;0;0;0
0;0;517.5416667;0;0;0;16.1585582;1
3;0;1767.4;0.011515152;0;0;0;0
0;0;338.5833333;0;0;0;0;0
0;27;1218.030952;0.023333333;0;0;0;0
271.3;627.75;1358.874152;0.016571429;0;0;10.0674357;0
29.5;0;1831.903509;0;0;0;52.03463312;1
340.9333333;0;1076.861905;0;0;1;11.9331881;0
24;0;529.2916667;0;0;0;0;0
0;0;194.5;0.036363636;0;0;0;0
0;0;1297.464286;0;0;0;0;0
274.6666667;0;720.4257937;0;0;0;0;0
0;8;2370.729167;0.015384615;0;0;0;0
0;0;391.25;0;0;0;0;0
31.5;0;48.5;0;0;1;0;0
121;0;65.5;0.0125;0;0;0;0
30.25;0;392.1875;0;0;1;60.26309658;1
0;0;8;0;0;1;0;0
0;0;33;0.033333333;0;0;0;0
41.7;114;14568.16201;0.006633907;0;0;3.546315545;1
86.32857143;24;5619.384897;0.01294547;0;0;3.61382908;0
15.41666667;160.8333333;143.3333333;0.013333333;0;0;0;0
0;0;1655.358333;0;0;0;0;0
0;0;3511.833059;0.002247191;0;0;0;0
0;0;405.1;0.05;0;0;0;0
18.75;355.5;1182.590278;0.015384615;0;0;14.15437174;1
0;0;103.5;0;0;0;0;0
5;0;2367.4;0;0;1;0;0
25.625;0;8596.669979;0.005075446;0;0;1.469693253;0
40.25;9;683.0292208;0.006451613;0;0;0;1
0;0;671.425;0.005405405;0;0;0;0
167.375;135;4263.977734;0.005373737;0;0;112.6661365;1
0;0;87.875;0;0;0;0;1
0;0;427.8166667;0;0;0;0;0
0;0;192.0833333;0.044444444;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;2183.8875;0;0;0;0;1
448.0621212;504.5;5341.784253;0.009401851;0;0;12.09622118;1
0;0;3650.316667;0;0;0;97.19657367;1
58.28571429;685.25;4041.734915;0.002247191;0;0;9.419346491;0
0;0;120.5;0;0;0;0;0
0;0;3986.789646;0.006122449;0;0;0;0
130.625;0;707.1666667;0;0;0;0;0
63.5;0;253.25;0;0;1;0;0
0;0;119;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;259;0.028571429;0;0;0;0
0;0;1900.675;0.008510638;0;0;0;1
0;0;47;0;0;0;0;0
0;0;549.95;0.014285714;0;0;0;0
0;34;271.1666667;0;0;1;0;0
0;0;138.5;0;0;0;0;0
0;0;556.9166667;0.01025641;0;0;0;0
0;0;125.25;0;0;0;0;0
0;0;263;0.015384615;0;0;0;0
86.38888889;0;897.0902778;0.013978495;0;0;7.053335001;0
0;0;366.5;0;0;1;287.9537928;1
0;0;535.25;0;0;0;0;0
0;0;1091.005876;0.007017544;0;0;0;0
34;66;374.4166667;0.033333333;0;0;0;0
16;0;1743.517857;0;0;0;0;0
90.5;16;2986.916667;0.022278912;0;0;0;0
0;0;1731.625;0;0;0;0;0
0;0;104;0;0;0;0;0
0;0;797.8333333;0;0;0;0;0
68.54545455;60;2345.58914;0.002749141;0;0;51.27258615;0
248.9214286;0;6225.988835;0.003562341;0;0;7.963976424;1
0;0;810.5;0;0;0;0;0
0;0;504.5;0;0;0;0;0
100;0;137.25;0.02;0;1;0;0
0;3;1174.666667;0.01;0;0;0;0
0;0;0;0.2;0;0;0;0
0;122.5;11208.35506;0.008042825;0;0;0;1
0;0;107.9291667;0;0;0;0;0
0;0;661.5;0.031578947;0;0;0;0
0;0;803.3333333;0;0;0;0;0
104.45;0;1242.661699;0.011911765;0;0;0;0
0;0;267.25;0;0;1;0;0
176.489011;32.75;3879.83176;0.001960784;0;0;0;1
0;0;1055.333333;0.01;0;0;0;0
212.625;124.5;968.1964286;0;0;0;214.3066627;1
98.91666667;0;177.5833333;0;0;0;0;0
0;0;183.625;0.016666667;0;0;0;0
14;0;92.33333333;0;0;1;0;0
69.875;0;1051.125;0;0;0;25.12339065;1
248.9166667;0;1581.5;0.003703704;0;0;63.1498595;0
104;0;152.5;0.028571429;0;0;64.95645099;1
92;0;755;0;0;1;0;0
105;0;9952.349817;0.004181185;0;0;0;1
19;0;702.125;0.01;0;0;0;0
444.4444444;0;641.6944444;0.024738676;0;0;0;0
60;0;783.6363636;0;0;0;0;0
555.5;0;2034.261905;0.00862069;0;0;0;1
0;0;1361.63442;0.010204082;0;0;14.5218625;0
4;0;724;0;0;0;0;0
52.5;0;753.1;0;0;0;0;0
0;0;2107.258333;0.005128205;0;0;0;0
58.83333333;0;6483.0804;0.003307888;0;0;3.83397413;0
37.66666667;0;686.8789683;0.004761905;0;0;0;0
18;0;1550.916667;0.016;0;0;0;0
0;60.5;3105.365207;0.015789474;0;0;0;0
43.5;0;110.3333333;0;0;1;0;0
0;0;327.65;0.011111111;0;0;0;0
3.5;0;309.1666667;0;0;0;0;0
0;0;383.5;0;0;1;0;0
124;61.5;432.1666667;0;0;1;0;0
0;0;140.25;0.121428571;0;0;0;0
186.5;0;476.25;0.011111111;0;0;16.04403014;1
0;0;419.375;0.042857143;0;0;0;0
0;0;348.5;0.004545455;0;0;0;1
0;0;57.75;0;0;0;0;0
392;193.1666667;3711.605357;0.001754386;0;0;0.850509525;1
47.33333333;0;1267.502814;0.004545455;0;0;0;0
0;0;2997.083333;0.004878049;0;0;36.8670177;0
0;0;1493.958333;0;0;0;0;0
257.5625;70.25;10415.32566;0.011229304;0;0;0;0
99.5;0;139.5;0;0;1;0;0
0;0;697.5;0;0;0;0;0
26.17857143;665.5;484.8452381;0.000606061;0;0;0;0
623.5;0;3068.062904;0.01312;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;47;0;0;0;0;0
3;0;3763.447588;0.001666667;0;0;0;1
0;16;2863.400427;0.003125;0;0;0;0
0;0;1277.741667;0;0;0;0;0
48.5;0;1069.97381;0.002531646;0;0;0;0
0;0;75;0.066666667;0;0;0;0
0;840.5833333;5918.308915;0.004790419;0;0;0;0
0;0;29.5;0;0;0;0;0
36;0;125.125;0.047058824;0;0;0;0
397.6309524;88.5;6449.457197;0.010353866;0;0;5.391767492;1
28.5;0;1608.214286;0.002597403;0;0;0;0
0;0;299.5;0;0;1;0;0
210.625;143.5;8249.106771;0.006940472;0;0;2.907879344;1
107.4;0;382.0333333;0;0;0;0;0
0;0;90.16666667;0.033333333;0;0;0;0
23;0;2473.196429;0;0;1;0;0
211.25;0;1344.75;0.034782609;0;0;0;0
71;0;1422.909324;0.005263158;0;0;13.55041394;1
34.5;0;1473.658333;0;0;0;0;0
922.75;0;4681.420833;0.007118644;0;0;0;0
40.5;0;1938.996646;0.003863636;0;0;0;0
10;342.5;3165.958333;0.005660377;0;0;0;0
0;0;0;0.2;0;0;0;0
485.9065934;19;753.6373626;0;0;0;31.63684138;1
5;0;1263.9;0;0;0;0;0
0;0;98.25;0;0;0;0;0
32.83333333;13.25;1470.629167;0.011111111;0;0;0;0
44;0;28;0;0;1;0;0
0;0;782.5;0;0;1;0;0
63;0;770.5833333;0.005714286;0;0;0;0
242.125;176;225.8333333;0;0;0;0;0
29.75;0;1410.428571;0.008695652;0;0;0;0
0;0;124;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;56;0;0;0;0;0;0
0;0;0;0.2;0;0;0;0
122;40;3154.970833;0.003448276;0;0;2.613062787;1
396.5;0;415.5;0;0;1;0;0
238.5833333;119.5;2933.695013;0.003797468;0;0;18.1270044;1
0;0;411.9166667;0;0;0;0;1
0;0;268.75;0.007692308;0;0;13.43133991;0
0;0;0;0.2;0;1;0;0
0;0;363;0.016666667;0;0;0;0
0;0;126.0833333;0.04;0;0;0;0
0;0;489.7083333;0;0;1;0;0
0;0;0;0.2;0;0;0;0
0;112;1866.107143;0;0;0;0;0
0;0;54;0;0;0;0;0
29.33333333;0;330.4166667;0;0;1;0;0
44.3125;7;2447.548611;0.028354978;0;0;5.291989149;0
9;26.5;2269.336111;0;0;0;0;0
28.5;44.5;445.5;0.00625;0;1;0;0
56;0;1669.988095;0.008064516;0;0;0;0
0;0;569.75;0.029411765;0;0;0;0
81;0;3359.625;0;0;0;0;1
0;39.5;8864.036841;0.001685393;0;0;9.964255807;1
0;0;93;0;0;0;0;0
0;0;440.5833333;0.025;0;0;0;0
0;0;19.25;0;0;0;0;0
974;0;1003.416667;0.005263158;0;1;16.61144026;1
185.75;0;2128.416667;0.004761905;0;0;0;0
0;129.125;1117.642857;0.00754717;0;0;0;0
0;0;1241.75;0;0;1;47.83758971;1
0;0;423.5;0.095454545;0;0;0;0
265.2916667;191.75;991.8270202;0.008823529;0;0;0;0
0;0;2786.916667;0.003921569;0;0;0;0
54.5;132.5;516.5;0.017647059;0;0;18.71641694;0
339;188;376;0;0;1;0;0
0;67.5;2028.172619;0.004347826;0;0;0;0
204.0952381;170;4042.949908;0.004026846;0;0;18.21579469;1
0;0;0;0.2;0;0;0;0
0;38.25;2767.97619;0.003846154;0;0;0;0
0;0;3237.114166;0.002702703;0;0;0;0
165.5;0;1708.625;0.008695652;0;0;5.909295033;0
30;0;2531.342297;0.003037975;0;0;12.99938379;1
108;0;212.5;0;0;0;0;0
12;39.5;488.75;0;0;0;0;0
354.2916667;0;4409.3;0.007228916;0;0;12.07905093;1
18;0;495;0;0;1;0;0
6;0;212;0;0;0;0;0
0;0;1066.339286;0.012195122;0;0;0;0
59.5;0;3363.182143;0.000420168;0;0;0;0
8;358.75;991.5;0.014285714;0;0;0;0
107.4285714;0;1843.187696;0.014385965;0;0;5.71562257;0
0;0;2352.166667;0;0;1;0;0
57.5;0;1269.645833;0.014197531;0;0;0;0
160.5;5;1167.321429;0.004761905;0;0;0;0
0;0;72.75;0;0;1;0;0
19;0;1457.113095;0.023809524;0;0;0;0
0;0;1262.651515;0.005128205;0;0;0;1
43.5;0;971.6666667;0;0;0;15.1510483;1
0;0;4279.966667;0.044827586;0;0;0;0
0;0;694.0178571;0.005;0;1;0;0
0;0;1531.920136;0.011507937;0;0;0;0
0;0;2147.983333;0.012285714;0;0;0;0
80;141.75;3573.472222;0.003773585;0;0;34.85660705;0
21.5;70.875;1338.225;0.007070707;0;0;0;0
0;0;181.5;0;0;0;0;0
0;0;3559.375;0.008571429;0;0;0;0
0;0;1231.791667;0.0825;0;0;0;0
0;0;146.5;0.018181818;0;1;0;0
0;0;115.625;0.04;0;0;0;0
0;0;13;0.066666667;0;0;0;0
0;0;357;0.018181818;0;0;0;0
0;0;0;0.2;0;0;0;0
2;0;1016.160714;0.024347826;0;0;0;0
190.2628205;195;3197.290064;0.010320513;0;0;7.059929851;0
215;0;1481.429167;0.001851852;0;0;56.31760103;1
164.5833333;880.25;2587.150595;0.008333333;0;0;0;0
0;0;390.7738095;0;0;1;0;0
0;0;402.9583333;0.02;0;0;0;0
47.83333333;0;2499.990079;0;0;1;0;0
0;0;1212;0.010810811;0;0;0;1
84.5;0;710.5416667;0.012121212;0;0;0;0
0;0;313.25;0.013333333;0;0;0;0
199;0;1425.566667;0;0;1;0;1
236.0795455;5;2589.881537;0.010601564;0;0;0;0
0;0;17;0;0;0;0;0
33;10;1142.195833;0;0;0;0;0
0;0;777.3333333;0;0;1;89.2954867;1
0;0;736.2333333;0.004545455;0;1;140.6621366;1
0;0;0;0.2;0;0;0;0
0;0;210.25;0;0;1;0;0
0;0;1266.094048;0.002597403;0;0;0;0
75.5;0;1009.95;0.007407407;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;1661.133333;0.02;0;0;18.5845777;0
0;0;907.5083333;0;0;1;0;0
0;0;105.6166667;0.022222222;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;521;0;0;1;0;0
0;0;411.0833333;0.013333333;0;0;0;0
0;118.5;558.3988095;0.022727273;0;0;0;0
0;0;104;0;0;0;0;0
0;0;3421.575758;0;0;1;0;0
0;0;806.125;0;0;0;0;0
0;0;2158.5;0.019565217;0;0;0;0
261.5;0;3484.269118;0.0025;0;0;0;0
28.5;0;11232.65691;0.003164557;0;0;0;0
82;0;587.25;0.01;0;0;0;0
